startTime,time,1INCH,AAVE,AGLD,ALCX,ALGO,ALICE,ALPHA,AMPL,APE,ASD,ATLAS,ATOM,AUDIO,AVAX,AXS,BADGER,BAL,BAND,BAT,BCH,BIT,BNB,BNT,BOBA,BRZ,BTC,BTT,C98,CEL,CHR,CHZ,CLV,COMP,CREAM,CRO,CRV,CVC,CVX,DAWN,DENT,DODO,DOGE,DOT,DYDX,EDEN,ENJ,ENS,ETH,ETHW,FIDA,FTM,FTT,FXS,GAL,GALA,GMT,GRT,GST,HNT,HOLY,HT,IMX,KBTT,KNC,KSHIB,KSOS,LDO,LEO,LINA,LINK,LOOKS,LRC,LTC,MANA,MAPS,MATIC,MEDIA,MKR,MNGO,MOB,MTL,NEAR,OKB,OMG,OXY,PAXG,PEOPLE,PERP,POLIS,PROM,PUNDIX,RAY,REEF,REN,RNDR,RSR,SAND,SECO,SHIB,SKL,SLP,SNX,SOL,SOS,SPELL,SRM,STEP,STG,STMX,STORJ,SUSHI,SXP,TLM,TOMO,TONCOIN,TRU,TRX,TRYB,UNI,WAVES,XAUT,XRP,YFI,YFII,ZRX
2021-05-26T15:00:00+00:00,1.62E+12,3.2385,372.75,0,951.6,0,0,0.90565,0.695,0,0.46286,0,0,1.2036,0,4.305,14.22,32.065,8.877,0.781,738.65,0,368.787,4.917,0,0.18754,39173,0,0,6.944,0,0.26994,0,434.4,124.1,0.13,1.69175,0,0,3.313,0.004454,1.412,0.346824,0,0,0,0,0,2754.4,0,2.11063,0.36025,35.684,0,0,0,0,0.8329,0,14.4772,10.368,16.2815,0,0,1.8228,0,0,0,2.2272,0.046445,30.7495,0,0.42305,193.91,0,0.8013,2.228,83.3,3846.5,0,14.1175,2.4855,0,14.396,6.9465,2.1681,1914.1,0,10.004,0,17.39,1.694,4.8058,0.03187,0.5164,0,0.040585,0.3178,6.9792,9.45E-06,0.4424,0,13.955,34.4025,0,0,5.181,1.11,0,0.02708,1.1565,11.9848,2.2705,0,1.5043,0,0.37335,0.080295,0.11768,26.148,15.881,1901.1,1.00225,48300,1894.25,1.0665
2021-05-26T16:00:00+00:00,1.62E+12,3.2005,370.54,0,937.3,0,0,0.90455,0.6859,0,0.46001,0,0,1.20875,0,4.319,13.79,32.15,8.802,0.77905,736.75,0,366.376,4.866,0,0.1876,38796,0,0,6.8585,0,0.274345,0,437,123.8,0.12715,1.68775,0,0,3.3065,0.004368,1.4,0.343665,0,0,0,0,0,2748.9,0,2.09156,0.3514,35.43,0,0,0,0,0.82675,0,14.28,10.3246,16.2545,0,0,1.8387,0,0,0,2.2213,0.04576,30,0,0.4175,193.855,0,0.7948,2.191224,84,3783,0,13.918,2.4855,0,14.2915,6.845,2.1623,1914.1,0,9.906,0,17.015,1.666,4.8349,0.03187,0.5346,0,0.040155,0.3448,6.9791,9.43E-06,0.5035,0,13.8295,34.35,0,0,5.131,1.1115,0,0.02677,1.17,11.95,2.2745,0,1.5054,0,0.368825,0.080255,0.11755,25.763,15.7455,1901.1,0.99245,46955,1892.5,1.06575
2021-05-26T17:00:00+00:00,1.62E+12,3.1778,366.6,0,923,0,0,0.8982,0.6867,0,0.4602,0,0,1.21445,0,4.634,14.09,31.93,8.825,0.779975,730.45,0,365.524,4.86,0,0.1876,38590,0,0,6.831,0,0.274082,0,434.17,124.55,0.128275,1.71785,0,0,3.3205,0.004323,1.388,0.342779,0,0,0,0,0,2707.3,0,2.08461,0.3501,35.208,0,0,0,0,0.84255,0,14.3456,10.2886,16.2795,0,0,1.8273,0,0,0,2.2301,0.045805,29.975,0,0.4289,192.805,0,0.803,2.202391,83.1,3754.5,0,14.003,2.4855,0,14.542,6.8885,2.159,1911.4,0,9.84,0,17.17,1.6855,4.9799,0.03187,0.5347,0,0.040035,0.3385,6.9323,9.41E-06,0.4775,0,13.738,34.11,0,0,5.113,1.123,0,0.0271,1.1955,12.0648,2.2755,0,1.502,0,0.36715,0.08013,0.11755,25.821,15.63,1901.1,0.985475,47055,1909.5,1.08
2021-05-26T18:00:00+00:00,1.62E+12,3.189,372.35,0,919,0,0,0.91775,0.6889,0,0.45923,0,0,1.2291,0,4.641,14.61,32.215,9.041,0.7945,741.8,0,371.665,4.8735,0,0.18715,39015,0,0,6.9005,0,0.29165,0,444.29,126.3,0.1285,1.7469,0,0,3.341,0.004411,1.395,0.3469665,0,0,0,0,0,2745,0,2.10854,0.3572,35.55,0,0,0,0,0.8431,0,14.7856,10.3182,16.511,0,0,1.8409,0,0,0,2.1836,0.04655,30.647,0,0.4378,196.73,0,0.8082,2.279346,83.2,3793,0,14.089,2.4925,0,14.4865,7.0645,2.1591,1910.1,0,9.753,0,17.455,1.709,4.985,0.03218,0.54755,0,0.04143,0.3442,7.0102,9.48E-06,0.5351,0,13.836,34.75,0,0,5.183,1.12,0,0.027355,1.228,12.5172,2.3025,0,1.5341,0,0.363825,0.0812425,0.11744,26.297,15.6495,1894.1,1.0006,47665,1966,1.10675
2021-05-26T19:00:00+00:00,1.62E+12,3.2476,373.6,0,888.5,0,0,0.91315,0.698,0,0.45903,0,0,1.24265,0,4.635,14.405,32.315,8.969,0.79275,735.725,0,368.188,4.9495,0,0.18719,38671,0,0,6.935,0,0.294715,0,443.45,127.45,0.127825,1.7532,0,0,3.343,0.004358,1.413,0.3472045,0,0,0,0,0,2755.1,0,2.10218,0.35725,35.429,0,0,0,0,0.85785,0,14.6249,10.3753,16.37,0,0,1.8757,0,0,0,2.1599,0.045955,30.634,0,0.4362,194.525,0,0.805,2.273037,83.3,3793.5,0,14.089,2.501,0,14.5695,7.006,2.1654,1908.6,0,9.79,0,17.455,1.706,5.0541,0.03157,0.5575,0,0.041205,0.3503,6.9895,9.36E-06,0.5844,0,13.854,34.3,0,0,5.198,1.1165,0,0.02738,1.217,12.6675,2.2795,0,1.5221,0,0.363025,0.081095,0.11717,26.219,15.678,1889.9,0.989575,47880,1974.25,1.119
2021-05-26T20:00:00+00:00,1.62E+12,3.1938,373.51,0,886.8,0,0,0.904,0.6913,0,0.45879,0,0,1.22485,0,4.61,14.365,32.0925,8.878,0.79195,736.475,0,366.998,4.9025,0,0.18731,38533,0,0,6.834,0,0.302139,0,440.39,127.3,0.1255,1.76045,0,0,3.343,0.004282,1.3945,0.345361,0,0,0,0,0,2744.4,0,2.07092,0.35715,35.314,0,0,0,0,0.86045,0,14.4462,10.2487,16.351,0,0,1.8757,0,0,0,2.1668,0.04542,30.4505,0,0.427,193.95,0,0.7964,2.241865,83.8,3740.5,0,13.9725,2.5,0,14.272,6.916,2.1555,1907.6,0,9.782,0,17.32,1.737,5.0188,0.03187,0.56185,0,0.041045,0.34975,6.8773,9.29E-06,0.6231,0,13.6755,33.6125,0,0,5.181,1.121,0,0.027315,1.1895,12.4,2.286,0,1.51035,0,0.357675,0.0805625,0.11749,26.298,15.59,1895,0.9927,47925,1980,1.11225
2021-05-26T21:00:00+00:00,1.62E+12,3.2884,379.24,0,903.4,0,0,0.9423,0.704,0,0.45885,0,0,1.2363,0,4.733,14.595,32.815,9.144,0.817675,740.15,0,372.545,5.0865,0,0.18741,38772,0,0,6.778,0,0.315864,0,448.11,128.15,0.127225,1.8082,0,0,3.348,0.00459,1.412,0.3443265,0,0,0,0,0,2799.3,0,2.11584,0.3692,35.79,0,0,0,0,0.8513,0,14.9426,10.4285,16.497,0,0,1.993,0,0,0,2.1671,0.04786,31.5175,0,0.4253,194.71,0,0.8129,2.271418,83,3825,0,14.0625,2.527,0,14.564,7.0555,2.1733,1909,0,9.895,0,17.64,1.7495,5.1543,0.03163,0.57405,0,0.04192,0.36725,6.9907,9.36E-06,0.5844,0,13.915,34.1975,0,0,5.336,1.139,0,0.02775,1.228,12.7537,2.313,0,1.53645,0,0.357425,0.0817625,0.11746,26.638,16.0795,1893.7,1.013775,48670,2036,1.1265
2021-05-26T22:00:00+00:00,1.62E+12,3.246,386.95,0,915.9,0,0,0.94165,0.7174,0,0.45903,0,0,1.24715,0,4.656,14.76,32.8,9.149,0.816875,749.225,0,371.017,5.0585,0,0.18731,39080,0,0,6.922,0,0.312064,0,452.06,128.3,0.1279,1.83,0,0,3.355,0.004567,1.4435,0.347152,0,0,0,0,0,2816.4,0,2.14429,0.3693,36.051,0,0,0,0,0.8395,0,15.0392,10.5666,16.6265,0,0,1.9713,0,0,0,2.201,0.04785,31.791,0,0.4205,195.395,0,0.8176,2.263456,83.3,3850,0,14.0765,2.5465,0,14.543,7.1275,2.1716,1909,0,10.051,0,18.22,1.75,5.1924,0.03224,0.5696,0,0.042115,0.3587,7.1025,9.37E-06,0.5867,0,13.956,34.9325,0,0,5.323,1.146,0,0.02785,1.228,12.9124,2.3385,0,1.5341,0,0.35795,0.0817525,0.11746,26.666,16.5895,1893.2,1.01185,48915,2046.5,1.125
2021-05-26T23:00:00+00:00,1.62E+12,3.3143,392.92,0,940.6,0,0,0.93855,0.7115,0,0.45823,0,0,1.25545,0,4.75,14.725,33.2675,9.111,0.8547,754.875,0,373.817,5.0915,0,0.18727,39011,0,0,6.8255,0,0.315114,0,458.33,127.9,0.129575,1.91375,0,0,3.3845,0.004602,1.4165,0.3473815,0,0,0,0,0,2843.9,0,2.17022,0.3785,36.299,0,0,0,0,0.83405,0,15.285,10.6705,16.9245,0,0,1.9742,0,0,0,2.1621,0.048015,32.7255,0,0.41825,195.31,0,0.8233,2.246596,83.5,3890,0,13.9915,2.541,0,14.393,7.149,2.1821,1909,0,10.134,0,18.25,1.7995,5.2463,0.03224,0.56985,0,0.04267,0.3825,7.1749,9.42E-06,0.5903,0,14.1565,35.325,0,0,5.406,1.1475,0,0.028125,1.2335,13.1243,2.396,0,1.5767,0,0.35405,0.0824025,0.11737,28.352,16.642,1895.4,1.013625,49425,2104,1.1325
2021-05-27T00:00:00+00:00,1.62E+12,3.4311,415.28,0,958.5,0,0,0.9695,0.7234,0,0.45857,0,0,1.2679,0,4.865,14.91,33.9275,9.205,0.889975,764.4,0,379.467,5.214,0,0.1873,39250,0,0,6.826,0,0.335072,0,463.59,126.5,0.13085,1.8966,0,0,3.43,0.004731,1.4555,0.353508,0,0,0,0,0,2888.8,0,2.18879,0.3782,36.717,0,0,0,0,0.8454,0,15.4028,10.7895,16.9925,0,0,2.0124,0,0,0,2.1604,0.04944,34.0505,0,0.42285,199.145,0,0.827,2.212207,83.5,3963,0,14.076,2.6155,0,14.8195,7.275,2.1939,1909,0,10.311,0,18.185,1.8025,5.3299,0.03261,0.5922,0,0.04314,0.3716,7.2142,9.47E-06,0.5562,0,14.5595,35.47,0,0,5.479,1.154,0,0.028465,1.272,13.446,2.45,0,1.6052,0,0.35665,0.0831725,0.11737,29.47,17.32,1895.4,1.033825,50235,2135.5,1.15
2021-05-27T01:00:00+00:00,1.62E+12,3.2778,402.74,0,931.3,0,0,0.9291,0.7094,0,0.45266,0,0,1.24155,0,4.676,14.66,33.03,8.953,0.855375,752.875,0,366.483,5.0715,0,0.1873,38655,0,0,6.709,0,0.321253,0,447.73,125.5,0.12885,1.83495,0,0,3.3085,0.004544,1.412,0.3457025,0,0,0,0,0,2816,0,2.13496,0.3607,35.917,0,0,0,0,0.82445,0,14.9772,10.5289,16.671,0,0,1.9845,0,0,0,2.1483,0.048095,32.5555,0,0.4094,194.405,0,0.8167,2.170371,83.7,3822,0,14.045,2.568,0,14.4715,7.6575,2.176,1909,0,10.073,0,17.44,1.742,5.22,0.03131,0.5667,0,0.041695,0.35975,7.1051,9.28E-06,0.5703,0,14.0495,34.6875,0,0,5.376,1.1745,0,0.0294,1.22,12.7787,2.361,0,1.551,0,0.347175,0.0811775,0.11737,28.477,16.4385,1895.4,1.003625,48345,2074.25,1.1045
2021-05-27T02:00:00+00:00,1.62E+12,3.0713,380.15,0,871.5,0,0,0.88375,0.6951,0,0.45265,0,0,1.1788,0,4.375,13.89,31.52,8.482,0.80915,713.7,0,347.853,4.841,0,0.18708,37662,0,0,6.613,0,0.297541,0,427.94,123.35,0.125625,1.71935,0,0,3.224,0.004246,1.3335,0.3354695,0,0,0,0,0,2695.7,0,2.0147,0.3379,34.552,0,0,0,0,0.778,0,14.1437,9.9419,15.647,0,0,1.8641,0,0,0,2.1385,0.04568,30.767,0,0.39435,183,0,0.7788,2.002568,83.2,3647.5,0,14.0175,2.481,0,13.8175,7.207,2.1533,1909,0,9.543,0,15.75,1.654,4.8987,0.029785,0.5417,0,0.0394,0.3417,6.6428,8.84E-06,0.5562,0,13.2795,32.1075,0,0,5.026,1.1545,0,0.02737,1.161,11.9926,2.242,0,1.50495,0,0.340575,0.07835,0.11737,26.799,15.813,1891,0.956775,45875,1953,1.0715
2021-05-27T03:00:00+00:00,1.62E+12,3.1207,384.31,0,866.3,0,0,0.89175,0.7113,0,0.45265,0,0,1.19095,0,4.457,13.725,31.6775,8.553,0.824325,721.1,0,352.206,4.8895,0,0.18732,37865,0,0,6.6275,0,0.306792,0,427.77,123.6,0.1264,1.7211,0,0,3.23,0.004259,1.3585,0.3371425,0,0,0,0,0,2716.1,0,2.01208,0.33505,34.924,0,0,0,0,0.7787,0,14.2779,9.9527,15.8475,0,0,1.8588,0,0,0,2.1237,0.04519,31.357,0,0.3996,186.045,0,0.7817,1.95338,83.1,3698,0,13.9635,2.441,0,14.007,7.3805,2.1545,1909,0,9.406,0,16.55,1.6985,4.9775,0.03038,0.55695,0,0.03938,0.3418,6.6788,8.84E-06,0.5422,0,13.2685,32.255,0,0,5.008,1.149,0,0.0274,1.1585,12.05,2.228,0,1.4991,0,0.33825,0.0785775,0.11737,27.212,15.9885,1891,0.963925,46590,1956.25,1.0555
2021-05-27T04:00:00+00:00,1.62E+12,3.0571,375.51,0,860.3,0,0,0.879,0.6999,0,0.45104,0,0,1.1686,0,4.448,13.77,31.3,8.339,0.8152,717.75,0,348.403,4.845,0,0.18708,37679,0,0,6.601,0,0.303572,0,420.33,122.95,0.125725,1.6954,0,0,3.204,0.004217,1.3325,0.334329,0,0,0,0,0,2683.1,0,1.98298,0.3307,34.599,0,0,0,0,0.7774,0,14.1095,9.8706,15.5985,0,0,1.8181,0,0,0,2.1259,0.044845,31.1335,0,0.3943,184.15,0,0.7743,2.035,83.7,3657.5,0,14.045,2.422,0,13.8225,7.2795,2.1446,1909,0,9.233,0,16.71,1.67,4.885,0.02945,0.5445,0,0.039,0.33585,6.602,8.74E-06,0.5598,0,13.1425,31.8975,0,0,4.965,1.1695,0,0.026985,1.142,11.95,2.2025,0,1.46905,0,0.333,0.07787,0.11737,26.565,15.77,1891,0.9552,46080,1918.75,1.05925
2021-05-27T05:00:00+00:00,1.62E+12,3.0833,376.2,0,873.2,0,0,0.8921,0.7073,0,0.45099,0,0,1.1755,0,4.521,13.67,31.4575,8.397,0.830925,721.225,0,352.701,4.912,0,0.1874,37782,0,0,6.6365,0,0.305721,0,414.84,123.2,0.127575,1.7119,0,0,3.2215,0.004259,1.348,0.3344435,0,0,0,0,0,2708.7,0,2.00978,0.33315,34.931,0,0,0,0,0.7767,0,14.1651,9.9637,15.758,0,0,1.8484,0,0,0,2.1267,0.04575,32.433,0,0.39765,185.995,0,0.7814,2.03231,84.2,3663.5,0,13.9905,2.438,0,14.2635,7.3915,2.1547,1909,0,9.258,0,16.29,1.7,4.9924,0.03019,0.5615,0,0.03934,0.3441,6.6836,8.75E-06,0.6017,0,13.236,32.4275,0,0,5.011,1.1785,0,0.027285,1.1585,12.029,2.226,0,1.4759,0,0.332825,0.07841,0.11737,27.142,15.9895,1893,0.961,46355,1923.5,1.06125
2021-05-27T06:00:00+00:00,1.62E+12,3.1495,382.82,0,880.1,0,0,0.908,0.7102,0,0.45094,0,0,1.19345,0,4.531,14.03,31.7925,8.569,0.854575,734.4,0,358.397,4.975,0,0.1873,38180,0,0,6.724,0,0.325685,0,422.75,123.4,0.129575,1.75025,0,0,3.245,0.004455,1.3385,0.337981,0,0,0,0,0,2736.9,0,2.05309,0.34335,35.335,0,0,0,0,0.79415,0,14.4805,10.1463,16.199,0,0,1.8779,0,0,0,2.1389,0.04638,33.4,0,0.4065,188.715,0,0.7944,2.111441,83.8,3733,0,14.05,2.462,0,14.505,7.542,2.1649,1915.7,0,9.32,0,17.105,1.7185,5.1077,0.03093,0.5766,0,0.040085,0.35185,6.8229,8.94E-06,0.6125,0,13.4695,33.2375,0,0,5.104,1.1835,0,0.02806,1.1915,12.2625,2.29,0,1.49905,0,0.33675,0.0792175,0.11732,27.657,16.214,1893,0.974775,47000,1944.25,1.08525
2021-05-27T07:00:00+00:00,1.62E+12,3.1469,385.96,0,904.4,0,0,0.9159,0.7114,0,0.45066,0,0,1.2021,0,4.558,14.095,31.955,8.685,0.851025,739.35,0,361.282,5.0235,0,0.1873,38299,0,0,6.766,0,0.329712,0,421.76,123.7,0.130625,1.75865,0,0,3.274,0.004434,1.372,0.340014,0,0,0,0,0,2758,0,2.06172,0.3454,35.607,0,0,0,0,0.799,0,14.9319,10.2119,16.1345,0,0,1.8685,0,0,0,2.1225,0.0468,33.1255,0,0.41215,189.435,0,0.7969,2.184614,83.7,3731,0,14.04,2.478,0,14.6105,7.625,2.163,1911.4,0,9.365,0,17.005,1.7845,5.1272,0.03111,0.5795,0,0.03996,0.3535,6.8877,9.05E-06,0.602,0,13.564,33.265,0,0,5.143,1.197,0,0.0287,1.1985,12.3706,2.3115,0,1.5025,0,0.335475,0.07963,0.11759,27.849,16.354,1893,0.98085,47175,1951,1.1035
2021-05-27T08:00:00+00:00,1.62E+12,3.1511,384.2,0,910.5,0,0,0.9102,0.7193,0,0.45178,0,0,1.2036,0,4.58,13.97,31.815,8.638,0.83635,734.525,0,362.499,5.007,0,0.18729,38326,0,0,6.783,0,0.316068,0,420.49,123.45,0.131375,1.7444,0,0,3.274,0.0043,1.3605,0.3383975,0,0,0,0,0,2741,0,2.05066,0.345,35.522,0,0,0,0,0.79365,0,14.8068,10.1816,15.928,0,0,1.8546,0,0,0,2.1215,0.046215,32.7475,0,0.4092,189.335,0,0.7954,2.228299,83.6,3723.5,0,14.05,2.448,0,14.436,7.49,2.1658,1910.7,0,9.575,0,17.145,1.766,5.1489,0.03075,0.57495,0,0.03944,0.34805,6.8749,8.93E-06,0.6161,0,13.5535,33.2275,0,0,5.117,1.214,0,0.028815,1.2,12.2341,2.292,0,1.498,0,0.338025,0.079405,0.11749,27.77,16.1565,1901.6,0.989025,46790,1950.25,1.097
2021-05-27T09:00:00+00:00,1.62E+12,3.1895,386.96,0,918.7,0,0,0.9204,0.7355,0,0.45194,0,0,1.21275,0,4.601,14.08,32.1025,8.75,0.85485,751.475,0,366.355,5.076,0,0.18727,38887,0,0,6.8705,0,0.316634,0,426.65,122.95,0.132925,1.77455,0,0,3.3145,0.00441,1.372,0.3423725,0,0,0,0,0,2764.3,0,2.10796,0.3511,35.87,0,0,0,0,0.80225,0,14.8682,10.3851,16.048,0,0,1.8758,0,0,0,2.0999,0.046925,33.0355,0,0.4105,192.81,0,0.8084,2.210256,83.6,3756,0,14.161,2.485,0,14.347,7.5715,2.171,1910.7,0,9.595,0,17.075,1.7505,5.1609,0.031645,0.6132,0,0.040195,0.3553,7.0012,9.08E-06,0.6305,0,13.716,34.11,0,0,5.232,1.2255,0,0.028995,1.222,12.4152,2.321,0,1.52755,0,0.33905,0.080215,0.1178,28.069,16.2745,1895.8,1.000775,47405,1957.5,1.11775
2021-05-27T10:00:00+00:00,1.62E+12,3.2321,385.85,0,928.5,0,0,0.9205,0.7727,0,0.45147,0,0,1.23185,0,4.622,14.37,32.47,8.773,0.85805,761.925,0,371.005,5.1095,0,0.18729,39324,0,0,6.878,0,0.319837,0,431.51,124.4,0.134275,1.8,0,0,3.318,0.004477,1.372,0.3447175,0,0,0,0,0,2794.5,0,2.11579,0.3587,36.249,0,0,0,0,0.81155,0,15.8908,10.4644,16.439,0,0,1.9041,0,0,0,2.1022,0.04741,33.771,0,0.4159,197.035,0,0.8119,2.206064,83.6,3769,0,14.1615,2.488,0,14.5855,7.931,2.175,1910.7,0,9.765,0,17.485,1.759,5.1999,0.031395,0.63255,0,0.04068,0.35485,7.044,9.10E-06,0.6437,0,13.885,34.125,0,0,5.301,1.2345,0,0.02908,1.228,12.6238,2.368,0,1.53535,0,0.341475,0.08114,0.11767,28.866,16.353,1895.8,1.01315,47960,1989.75,1.12425
2021-05-27T11:00:00+00:00,1.62E+12,3.2089,382.8,0,922,0,0,0.91515,0.7703,0,0.452,0,0,1.2293,0,4.622,14.355,32.29,8.786,0.865825,755.525,0,371.269,5.113,0,0.18733,39260,0,0,6.8135,0,0.311468,0,433.11,123.8,0.1346,1.7845,0,0,3.318,0.004432,1.372,0.341458,0,0,0,0,0,2784,0,2.10519,0.35705,36.17,0,0,0,0,0.8187,0,15.7659,10.4677,16.6,0,0,1.911,0,0,0,2.0911,0.04719,33.93,0,0.41865,196.435,0,0.8077,2.191221,84.1,3753.5,0,14.2385,2.4925,0,14.595,7.7675,2.1774,1907.1,0,9.708,0,17.835,1.772,5.2248,0.03114,0.6581,0,0.040995,0.3496,6.9995,9.01E-06,0.6125,0,13.7615,33.8725,0,0,5.276,1.2315,0,0.02934,1.2255,12.4072,2.3695,0,1.53405,0,0.3432,0.0807625,0.11768,28.719,16.488,1895.8,1.004775,47735,1993.25,1.14
2021-05-27T12:00:00+00:00,1.62E+12,3.2923,391.75,0,935,0,0,0.94905,0.7927,0,0.4524,0,0,1.25915,0,4.682,14.61,32.7825,9.012,0.878375,767.5,0,377.145,5.2135,0,0.1872,39724,0,0,7.0335,0,0.315924,0,437.04,124.8,0.13565,1.8076,0,0,3.326,0.004501,1.412,0.345484,0,0,0,0,0,2831.8,0,2.1578,0.36505,36.811,0,0,0,0,0.8251,0,15.9075,10.662,16.5895,0,0,1.9487,0,0,0,2.084,0.04969,34.8365,0,0.42065,199.27,0,0.815,2.24131,84.1,3838,0,14.239,2.56,0,14.728,7.8825,2.1852,1905.7,0,9.786,0,17.505,1.7415,5.2882,0.031755,0.66265,0,0.041865,0.35695,7.16,9.16E-06,0.5986,0,14.1,35.12,0,0,5.3,1.237,0,0.029335,1.236,12.7286,2.39,0,1.5702,0,0.34475,0.0814875,0.11768,29.052,16.718,1895.8,1.018,48085,2026.5,1.1715
2021-05-27T13:00:00+00:00,1.62E+12,3.2201,384.42,0,925,0,0,0.91585,0.7844,0,0.45504,0,0,1.26825,0,4.687,14.35,32.2625,8.85,0.8442,756.15,0,372.217,5.065,0,0.18812,39354,0,0,6.827,0,0.307276,0,432.32,122.75,0.13345,1.7593,0,0,3.326,0.004323,1.412,0.339379,0,0,0,0,0,2785.9,0,2.11067,0.3528,36.228,0,0,0,0,0.81,0,15.6754,10.4259,16.304,0,0,1.9009,0,0,0,2.0944,0.050605,33.7435,0,0.42655,197.89,0,0.8081,2.098216,83.9,3771.5,0,14.2385,2.536,0,14.4815,7.654,2.173,1904.7,0,9.582,0,17.115,1.7195,5.2099,0.030305,0.62435,0,0.04035,0.34285,6.983,8.92E-06,0.6114,0,13.812,33.8625,0,0,5.175,1.25,0,0.02857,1.216,12.4032,2.325,0,1.59245,0,0.344025,0.0805625,0.1175,28.666,16.3625,1894.8,1.0085,46825,1981.75,1.13525
2021-05-27T14:00:00+00:00,1.62E+12,3.3193,391.06,0,941.5,0,0,0.95105,0.7964,0,0.4551,0,0,1.3065,0,4.713,14.365,33.4,9.084,0.8639,772.85,0,381.14,5.1645,0,0.18802,39899,0,0,6.852,0,0.313007,0,443.12,123.25,0.134775,1.80685,0,0,3.326,0.00441,1.448,0.341355,0,0,0,0,0,2832.3,0,2.12938,0.36785,36.837,0,0,0,0,0.82035,0,15.7297,10.5592,16.352,0,0,1.929,0,0,0,2.091,0.05101,34.52,0,0.4305,204.72,0,0.8189,2.137976,83.7,3873.5,0,14.0625,2.56,0,14.7365,7.688,2.1774,1899,0,9.732,0,17.405,1.76,5.2724,0.030795,0.65315,0,0.04154,0.3436,7.079,8.93E-06,0.5949,0,14,34.5075,0,0,5.252,1.2505,0,0.02867,1.224,12.7457,2.367,0,1.602,0,0.342075,0.081555,0.11755,29.249,16.522,1891,1.0186,47955,2013,1.1735
2021-05-27T15:00:00+00:00,1.62E+12,3.382,398.44,0,949.4,0,0,0.95785,0.8074,0,0.45631,0,0,1.31485,0,4.832,14.55,33.1925,9.514,0.87225,794.575,0,383.668,5.1805,0,0.1891,40089,0,0,6.9265,0,0.31387,0,446.23,124.85,0.135025,1.86745,0,0,3.333,0.004477,1.477,0.341777,0,0,0,0,0,2846.8,0,2.15003,0.37575,37.144,0,0,0,0,0.8272,0,15.9805,10.6158,16.621,0,0,1.934,0,0,0,2.0842,0.053395,34.012,0,0.42945,206.505,0,0.8196,2.142698,83.3,3906,0,14.0295,2.56,0,14.799,7.6,2.1833,1899,0,9.708,0,17.26,1.762,5.324,0.03313,0.6581,0,0.04187,0.3425,7.1326,9.00E-06,0.5774,0,14.0785,34.71,0,0,5.293,1.2595,0,0.028755,1.238,12.7289,2.473,0,1.6093,0,0.342075,0.081485,0.11713,29.619,16.5405,1891,1.02315,48275,2014,1.1825
2021-05-27T16:00:00+00:00,1.62E+12,3.3838,393.39,0,931.1,0,0,0.94335,0.7895,0,0.45495,0,0,1.28285,0,4.807,14.535,32.5125,9.442,0.8829,783.4,0,379.464,5.1185,0,0.189,39728,0,0,6.836,0,0.306032,0,441.3,123.35,0.13345,1.82595,0,0,3.326,0.004501,1.4295,0.3396065,0,0,0,0,0,2808.1,0,2.11654,0.3635,36.562,0,0,0,0,0.79855,0,15.8422,10.476,16.368,0,0,1.9106,0,0,0,2.0545,0.05141,33.8015,0,0.41435,202.9,0,0.8123,2.094871,83.3,3831.5,0,14.0605,2.56,0,14.827,7.59,2.1748,1898.7,0,9.425,0,16.995,1.7365,5.2617,0.03224,0.6451,0,0.04116,0.3425,7.0102,8.95E-06,0.5668,0,13.89,34.215,0,0,5.239,1.263,0,0.02855,1.214,12.5545,2.387,0,1.59455,0,0.340825,0.0810475,0.11655,29.733,16.6085,1891,1.01445,47875,1990.75,1.1605
2021-05-27T17:00:00+00:00,1.62E+12,3.2571,380.75,0,941.4,0,0,0.91015,0.796,0,0.45191,0,0,1.2457,0,4.589,13.95,31.9275,9.067,0.9305,764.375,0,370.888,5.032,0,0.18864,38886,0,0,6.7955,0,0.296631,0,426.04,123.9,0.130775,1.7589,0,0,3.316,0.004363,1.412,0.336448,0,0,0,0,0,2769,0,2.0643,0.35225,35.919,0,0,0,0,0.77795,0,16.3442,10.2415,16.0125,0,0,1.8527,0,0,0,2.0567,0.05028,32.725,0,0.4044,197.35,0,0.7981,2.047148,83.7,3766,0,14.0505,2.529,0,14.5665,7.367,2.1665,1898.7,0,9.267,0,16.32,1.7355,5.1344,0.03112,0.63075,0,0.040675,0.3359,6.8732,8.76E-06,0.5423,0,13.524,33.3275,0,0,5.095,1.248,0,0.027795,1.1765,12.2074,2.321,0,1.5659,0,0.3321,0.0800325,0.11665,29.037,16.3725,1891.1,1.005075,47205,1945.5,1.13
