,SUSHI,PERP,AXS,AUDIO,AAVE,BTC,COMP,UNI,RAY,TRX,CEL,GRT,ENJ,DOGE,XRP,MATIC,REN,SHIB,BNB,LTC,FTM,BCH,CHZ,LINK,SOL,SNX,OMG,CRV,HT,YFI,FTT,ETH,MKR,BNT,SRM,DYDX,BAT,SPELL,HNT,OKB,CRO,MANA,SAND,LRC,IMX,GALA,ENS,1INCH,AVAX,DOT,LOOKS,LEO,SLP,WAVES,BIT,ATOM,APE,CVX,GMT,FXS,NEAR,ALGO,LDO
2022-05-25 11:00:00+00:00,,,-0.5333085280413792,,1.3597865529417177,0.7051385612324367,,1.0402158456089254,,0.12935769953711843,,1.5596876644182642,,-0.47668325439739456,-1.4400298575083799,-1.200192664910713,,0.16105755129541302,1.8979489705099988,-0.595639701147705,0.3274764869131537,1.6135373785650917,,-0.33412171661561463,-1.6274489961091525,,,,,,0.04237532340182526,0.5918939686954362,,,,,,,,,-1.196046752633915,0.6163675697184573,-0.5119605171506865,,,1.2234627444643962,,,-0.317219366033325,1.6350451620972821,,,,,-0.10662457185612444,-1.2623728277952968,-1.122323039215736,,-0.23345147556029566,,0.23179571791601628,-1.3635007345185421,
2022-05-25 12:00:00+00:00,,,-0.9082786882171222,,1.324418655844384,0.8084820335121925,,0.9289471073853383,,0.33835823371738966,,1.1757639496822048,,-0.37506789224727294,-1.6192632636693531,-1.1727942985511148,,0.4751428452348249,1.939311353658542,-0.6537593696162123,0.28208997311355183,1.4266396941028945,,-0.19181094312791663,-1.7721720112518944,,,,,,0.122909443648601,0.7635601507286482,,,,,,,,,-1.5009187053154263,0.5202390175811629,-0.5774459862511072,,,1.335756831083619,,,-0.05216373459271974,1.6953736282020127,,,,,-0.31955476580054615,-1.0829357380232099,-1.1548108374743316,,0.23525107963914824,,0.2207972163275324,-1.282789518458963,
2022-05-25 13:00:00+00:00,,,-0.9823951394824745,,1.0234500750953155,0.5427211559373621,,0.6015773573906358,,0.4528217854126071,,1.390384719538578,,-0.047184094867393354,-1.2395066751783832,-0.8471986614310045,,0.6002436154055969,1.616469952390022,-0.8930166693987527,0.2529886859579552,1.633444744338895,,0.47168957120550487,-1.857629788867541,,,,,,-0.284515192216109,0.7121832639436932,,,,,,,,,-1.6483843684214032,0.4645468518988198,-0.663904793724353,,,1.255916130486178,,,-0.11246273798546627,1.4676136672546063,,,,,-0.10816023922018445,-0.8839546463990205,-0.9518653976075269,,0.29908368590769663,,0.16454762094257913,-1.142763131866312,
2022-05-25 14:00:00+00:00,,,-1.136722040510723,,0.9032645011496722,0.7034335398182645,,0.6217492272106144,,0.7485727455144234,,1.289954103067404,,-0.3538277577629003,-0.8252609091903634,-0.5151611899021268,,0.5098887239251915,1.5297715362797815,-0.9743663286809203,0.18816956379471309,1.6613356416133331,,0.4568954716725298,-1.8792491831502358,,,,,,-0.32593028426504816,1.1274119741459239,,,,,,,,,-1.334486687405398,0.5115727697246345,-0.4666920734554078,,,1.0752163563257107,,,-0.2723240539642024,1.2127939423227803,,,,,-0.3603400946004596,-0.6866893378136547,-1.0794231073282654,,0.16715309962260677,,0.20720354463435714,-1.3012940481047226,
2022-05-25 15:00:00+00:00,,,-1.2624628046145348,,0.8546733167937525,0.6956261638519112,,0.727163895541093,,1.0240147938800814,,1.8565459022110464,,-0.30108677103374204,-0.9292331671246461,-0.41600067376179223,,0.0505806213697864,1.5841892823366928,-1.3060206753009955,0.08961946305568258,0.8572817025370721,,0.7004184844657443,-1.9050980215716717,,,,,,-0.3281524039388784,1.3438525984275898,,,,,,,,,-1.370117576857703,0.41416464874567505,-0.5496644268469313,,,0.8018914745069324,,,0.10022902110210145,0.999762003421322,,,,,-0.12475875525399162,-0.6610744139202566,-0.5858461345578763,,-0.09548833118951508,,0.1147727567858172,-1.254365433134687,
2022-05-25 16:00:00+00:00,,,-1.4615381243391183,,0.9005025963240993,0.5906747749053706,,1.147244337158351,,0.9307251447319977,,1.5408357157445947,,-0.148792860833815,-0.7220484347477851,-0.19352334403093369,,-0.08617665998100439,1.3972969840129164,-1.2416969917924279,-0.036521656365548695,0.7220002903855988,,1.582012424219283,-1.7637310260613426,,,,,,-0.4043002814544187,1.3810566764849346,,,,,,,,,-1.460355535485325,0.20121713016773882,-0.4581706800822067,,,0.7856023823229272,,,0.5929301704436905,0.4715131096318101,,,,,-0.2787982049866499,-0.6116253184692787,-1.201178075082365,,-0.27167557669869,,0.1043617376876556,-1.1963004275501514,
2022-05-25 17:00:00+00:00,,,-1.5645869116299664,,0.911365139328543,0.6207146407661466,,1.040067168923289,,0.8614745021669281,,1.7201338340586527,,0.19563240407134871,-0.8860537636386481,0.14893421319253386,,-0.5704790033654158,1.2197713418131497,-1.1491300659899835,-0.03171471460065738,0.664041724974731,,1.2246030312968132,-1.9084898355980573,,,,,,-0.546794126205786,1.3778914756872922,,,,,,,,,-1.5296334211373532,0.4114560295678212,0.5325163684148928,,,0.7558471433087756,,,0.23320086568809384,0.7909044189743202,,,,,-0.05370376542575549,-0.7552740273350267,-1.1971705748266546,,-0.34150494942947457,,0.17182067600645998,-1.2859951231426392,
2022-05-25 18:00:00+00:00,,,-1.2734630947610646,,0.7919846200690056,0.4841369799315955,,0.8806613851080597,,0.8911593839547215,,1.639940461908172,,-0.07465496855045459,-0.8708250556333401,-0.03348632742298693,,-0.12505472935591677,1.049173039746753,-1.3348496212797163,-0.062233053024565756,0.9582193881402866,,1.0033652861818452,-1.7503369273313125,,,,,,-0.7995559919952703,1.0755225187798774,,,,,,,,,-1.4471469807602406,0.3888406088781304,0.6472361905229532,,,0.6376624571875845,,,0.01871296645696063,1.0643071964260709,,,,,0.4166667544987805,-0.572984543044424,-0.8153886093636957,,-0.3627009872536399,,-0.14323400093860764,-1.423499292282526,
2022-05-25 19:00:00+00:00,,,-1.0402646820800718,,0.36202141791978615,0.5581179767078451,,0.5600250396766298,,0.7800017331449896,,1.128346844914485,,0.5253275664715207,-0.8432707237703524,0.07197068452840139,,-0.1416169644621765,1.1357534244317988,-1.186990795704961,-0.009573364514293088,0.5730006104432703,,0.9578904792591562,-1.302248295042574,,,,,,-0.6636535825960856,1.252255170296977,,,,,,,,,-1.2209637669997313,0.24818519914434453,0.8201924527804485,,,0.5684916233216852,,,-0.10591382736811455,1.3169991937835341,,,,,0.1631185707751915,-0.404165138589524,-0.8177444055398493,,-0.2030445956716228,,0.1544174430123332,-1.6449638826193194,
2022-05-25 20:00:00+00:00,,,-0.33891057077127196,,-0.11735726956794582,0.8002926433726015,,0.3910547146387816,,1.0130499946404439,,1.050587215846076,,0.0832892211375917,-0.8298477636771413,-0.1521727879320145,,0.5425764203879614,1.1015424153148348,-1.212192658372856,0.020416127860003793,0.5823854014978693,,0.8504632581329551,-1.539105573969277,,,,,,-0.6991358562054493,1.5819529632846205,,,,,,,,,-1.3796976639695149,0.6567080376224231,0.6852687388484661,,,0.2758311309955979,,,-0.6092969683915515,1.5238790056017146,,,,,0.49656698098887486,-0.38594380068950984,-1.0799508461671112,,-0.18040428609684525,,0.6609850039294805,-1.430595138427268,
2022-05-25 21:00:00+00:00,,,0.06880539028759394,,-0.009917829073558882,0.8091782879186785,,-0.11144581984241363,,0.9281823126981822,,0.8676460306636067,,0.6295228397185227,-0.5143856906123315,0.03288066359204056,,0.3810334758038979,0.9123474552622794,-1.2940105171541474,0.14461893262363676,0.4007223028376011,,0.3112084554124069,-1.5672365600425453,,,,,,-0.8926474365245595,1.0647803263510651,,,,,,,,,-1.4381340902831294,0.7735915730864118,0.8843747789918927,,,0.0885633297903035,,,-1.1190816288571281,1.616407250098177,,,,,0.9924161270960311,-0.65325923829142,-1.01080662913096,,-0.19445496174218865,,0.9053983212097496,-1.5281950233493407,
2022-05-25 22:00:00+00:00,,,0.09279532088115068,,0.2603893739572515,1.2459994907060978,,-0.22834093928278287,,1.1669379782809888,,0.7954303723289617,,0.49417247387097496,0.017016376868940912,-0.25674553719422116,,0.14372613785269214,0.8124481005243788,-1.57748450558923,0.17666800852572692,0.6343629932508249,,-0.2057756396148138,-1.5653901392911422,,,,,,-0.7672655177462899,0.9058675800084385,,,,,,,,,-1.2964059062330606,0.7216729049183036,0.8394657238690336,,,0.4374275995030178,,,-1.095755027955652,1.4205611992133604,,,,,1.1507156460069188,-0.852525254448941,-1.106928956014108,,-0.17609152756938654,,0.7269603318383383,-1.477334089341403,
2022-05-25 23:00:00+00:00,,,0.07740037183563844,,0.42840667253929005,1.1551330245668916,,0.34472493358290696,,1.2110331323656112,,0.6789603092771442,,0.2978096716915992,-0.13300982291153712,-0.47337338966513043,,-0.3529174488012362,0.9775272691626958,-1.739459570287354,0.07239781312844047,0.4976530661196966,,-0.31931067983771066,-1.6605939120091047,,,,,,-0.7341866928914219,1.1104939255108035,,,,,,,,,-1.1323483595345032,0.6084079239632016,0.6473794402013116,,,0.4314073668441509,,,-0.9261821845590488,1.4179263918791523,,,,,1.226564580878602,-0.7114521761167193,-1.0371166674068342,,-0.042038014607575225,,0.5890426987616258,-1.4612232815773756,
2022-05-26 00:00:00+00:00,,,-0.13819591180869203,,0.34913462348702756,1.1042064183648892,,0.37069022156500975,,1.2310251502216119,,0.593501608776487,,-0.04967483137431279,-0.012536780134503453,-0.04477077613341758,,-0.0746606031058918,0.9623207616011121,-1.741137362724999,0.013432579249573404,-0.04016959080118744,,-0.40715337739008994,-1.7147435107007154,,,,,,-0.7160462889650889,0.7323311552969314,,,,,,,,,-1.436784186598506,1.300308527282841,1.018353404001943,,,0.4034831890751358,,,-1.5120967009989794,1.3586071347534894,,,,,1.548689290672606,-0.762535817159885,-1.3171377283044527,,-0.03636663824006503,,0.5833534756306206,-1.5967696870944452,
2022-05-26 01:00:00+00:00,,,-0.0934464486584572,,0.010135575664295135,1.2171383421372395,,0.4151073472771233,,0.9499814991809848,,0.4603605712532797,,0.7161579982987473,0.13967689998565008,0.010113820390138398,,0.00901745818380737,0.6670820251024098,-1.5747149909573905,-0.10650418214218249,-0.39291671452898286,,-0.47424784839629536,-1.8152349400295158,,,,,,-0.8121306722218032,0.30103945671330706,,,,,,,,,-0.9028022325229317,1.3103308863038428,1.0365936211290523,,,0.26805734646029084,,,-1.7940549901637681,1.2172112279914153,,,,,1.4920887337959488,-0.4321083744786081,-1.2477300738040573,,0.18907590659374826,,0.7430609758688875,-1.3867462166147813,
2022-05-26 02:00:00+00:00,,,-0.07946430392374292,,-0.11152585640051638,1.5387876949855455,,0.6246740400350301,,0.7925553725293799,,0.4021192963799109,,0.4135842065232398,0.5220938301418774,0.15654194805127125,,-1.1080440507424825,0.6531461852648862,-1.6493935893662521,-0.14393225070983934,-0.32640066491497516,,-0.40691173497479005,-2.0094842046991803,,,,,,-0.587234355562373,0.7658293349688494,,,,,,,,,-0.9529594908730307,1.0056185869841587,1.3305711740020834,,,0.4995213832650255,,,-1.6274782481318304,1.0559575881675523,,,,,1.5280055372306944,-0.29321101179656334,-1.6599135225016137,,-0.08162421204257475,,0.4753668636754316,-1.5772424979345705,
2022-05-26 03:00:00+00:00,,,0.26753594874110237,,0.10508419691299536,1.4527353853247678,,0.431871557612616,,0.499744848836953,,0.7538952475052989,,-0.030371975705280295,0.44186567728695886,0.583564613769394,,-0.6896550964686597,0.8760561482185483,-1.5821988625557266,-0.08463722515488899,-0.06008012982780534,,-0.48689711523419726,-1.9991885185567486,,,,,,-0.4842780798203742,0.44344705451829713,,,,,,,,,-0.859687155333414,0.801221330725135,1.3825126397433112,,,0.4217324768474199,,,-1.4823133923116842,1.181230322878098,,,,,1.2057459976984826,-0.1101702000345708,-2.1670126556262286,,-0.7202923611634924,,0.5559417918022426,-1.7521358299454344,
2022-05-26 04:00:00+00:00,,,-0.3038612398740929,,0.31835481478117056,1.2826788668669067,,0.5704767709341131,,0.3721718883416092,,0.6707308233223143,,-0.17454719349687725,0.030642599299612223,0.7248524845110556,,-0.4309756189069309,1.4203419111099786,-1.7217278051357876,0.04748828864290407,-0.9389080860791199,,-0.7105111245826266,-1.9842137585681943,,,,,,-0.2176566662307954,0.8854516140685691,,,,,,,,,-1.1168142353578023,1.107320001999729,1.2889261489359072,,,0.438878194460786,,,-1.5597984419164876,1.2655873495160217,,,,,0.7219268467924179,-0.03738703044608615,-2.1801637113394325,,-0.6711052528806163,,0.6084282601241405,-1.7987334983307561,
2022-05-26 05:00:00+00:00,,,-0.7178566501669085,,0.6779201923889533,1.444422039182577,,-0.3803065462300458,,0.20891739680054994,,0.5124769376354289,,0.6226606002644602,0.07198298529396624,0.9474872934304799,,0.5431822097548901,1.04376232704074,-1.7205273637500205,0.02278812953560181,-1.1638790248197821,,-0.1904068481101844,-1.4423867802223262,,,,,,-1.1779903671709704,1.2630321683281058,,,,,,,,,-0.978661751219312,1.282983010282814,1.3573398241265489,,,0.07555144254290563,,,-1.256278204351507,1.4282651136720972,,,,,0.29750589349709206,0.08213264173250123,-2.1674689465784587,,-0.6683587725303691,,0.778273274989475,-1.557503363071536,
